10000022,1,40,10000009,10000016,10000007,6,8,10000055,3,10000004,21,187,10000013,10000031,10000050,5,19,20,18,15,10000036,10000067,10000069,71,65,10000023,10000095,10000011,10000046,10000062,10000000,10000038,63,48,42,10000034,70,28,58,59,52,35,10000043,27,78,29,10000057,53,10000108,10000080,54,10000037,10000024,10000077,188,61,12,26,10000189,10000163,49,33,10000064,17,10000073,10000041,101,68,10,10000056,10000079,25,10000083,87,85,10000060,86,10000190,10000091,90,10000089,10000122,93,165,75,66,103,191,10000076,169,127,10000124,74,10000072,94,10000102,96,10000098,84,88,10000100,10000120,10000092,107,10000115,10000097,105,99,121,170,168,81,112,10000111,10000118,192,131,10000117,10000129,126,116,193,10000125,10000123,119,171,135,147,10000106,130,10000114,110,156,148,104,140,82,10000141,10000014,134,137,30,185,158,186,144,152,154,145,157,180,138,136,184,10000149,146,10000155,143,181,153,194,10000150,151,195,196,197,198
-74,-100,-62,-61,-53,-74,-100,-100,-84,-62,-61,-63,-100,-77,-69,-86,-70,-100,-100,-53,-100,-79,-85,-82,-100,-100,-83,-88,-85,-100,-100,-62,-100,-88,-73,-82,-100,-100,-78,-100,-85,-72,-100,-87,-88,-100,-76,-83,-85,-100,-83,-77,-85,-82,-100,-100,-82,-100,-84,-100,-100,-85,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-72,-100,-62,-61,-54,-73,-100,-100,-85,-61,-61,-63,-100,-76,-67,-86,-70,-100,-100,-53,-100,-79,-86,-82,-100,-100,-83,-88,-85,-100,-100,-62,-86,-88,-73,-82,-100,-100,-78,-100,-81,-72,-100,-89,-88,-100,-76,-85,-87,-100,-83,-78,-85,-83,-100,-100,-82,-100,-84,-100,-85,-85,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-73,-100,-62,-61,-54,-72,-100,-100,-84,-61,-60,-61,-100,-76,-69,-87,-69,-100,-100,-53,-100,-79,-86,-82,-100,-100,-83,-88,-100,-87,-100,-62,-86,-86,-72,-82,-100,-100,-78,-100,-82,-74,-100,-87,-88,-100,-77,-85,-87,-100,-83,-78,-82,-83,-100,-100,-87,-100,-84,-100,-85,-85,-100,-100,-84,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-73,-100,-62,-61,-54,-73,-100,-100,-84,-61,-61,-60,-100,-77,-69,-87,-69,-100,-100,-100,-100,-79,-87,-100,-100,-100,-83,-88,-100,-87,-100,-62,-86,-86,-73,-82,-100,-100,-79,-100,-82,-74,-100,-89,-100,-100,-77,-84,-87,-100,-83,-78,-82,-83,-100,-100,-87,-87,-84,-100,-85,-85,-100,-100,-84,-100,-85,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-73,-100,-62,-60,-53,-73,-100,-100,-85,-60,-61,-62,-100,-77,-70,-86,-69,-100,-100,-100,-100,-79,-87,-84,-100,-100,-100,-88,-100,-87,-100,-61,-86,-88,-73,-82,-100,-100,-79,-100,-82,-73,-100,-89,-89,-84,-76,-84,-87,-100,-83,-78,-83,-84,-100,-100,-87,-87,-84,-100,-85,-85,-100,-100,-84,-100,-85,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-73,-100,-61,-61,-54,-73,-100,-100,-85,-60,-59,-62,-100,-77,-68,-86,-68,-100,-100,-100,-100,-78,-87,-84,-100,-100,-100,-100,-100,-88,-100,-61,-86,-87,-73,-100,-100,-100,-79,-100,-82,-74,-100,-88,-89,-84,-76,-84,-87,-100,-100,-77,-88,-84,-100,-100,-84,-87,-84,-100,-85,-85,-100,-100,-86,-100,-85,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-73,-100,-61,-60,-54,-73,-100,-100,-85,-60,-61,-61,-100,-76,-70,-86,-68,-100,-100,-100,-100,-78,-87,-84,-100,-100,-100,-100,-100,-88,-100,-62,-86,-86,-73,-82,-100,-100,-79,-100,-82,-74,-100,-88,-89,-84,-76,-85,-86,-100,-86,-77,-88,-84,-100,-100,-84,-87,-84,-100,-85,-85,-100,-100,-86,-100,-85,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-73,-100,-61,-66,-53,-72,-100,-100,-84,-66,-59,-61,-100,-75,-62,-86,-68,-100,-100,-53,-100,-78,-86,-84,-100,-100,-100,-100,-100,-88,-100,-61,-85,-86,-73,-82,-100,-100,-78,-100,-82,-74,-83,-88,-89,-84,-76,-85,-90,-100,-86,-76,-88,-80,-100,-100,-84,-87,-100,-100,-85,-100,-100,-100,-86,-100,-85,-100,-89,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-74,-100,-100,-65,-46,-68,-100,-100,-100,-67,-63,-100,-100,-100,-62,-100,-70,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-89,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-77,-100,-100,-70,-49,-68,-100,-100,-100,-67,-64,-63,-100,-83,-65,-90,-70,-100,-100,-49,-100,-75,-86,-100,-100,-100,-100,-100,-86,-100,-100,-65,-89,-89,-68,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-73,-100,-64,-61,-49,-74,-100,-100,-85,-60,-60,-63,-100,-83,-66,-90,-70,-100,-100,-49,-100,-78,-86,-100,-100,-100,-100,-100,-82,-100,-100,-65,-89,-87,-74,-100,-100,-89,-77,-100,-100,-77,-85,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-87,-100,-85,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-72,-100,-65,-62,-49,-73,-100,-100,-85,-62,-53,-59,-100,-83,-66,-90,-66,-100,-100,-49,-100,-77,-86,-100,-100,-100,-100,-100,-85,-100,-100,-65,-89,-86,-73,-100,-100,-89,-77,-100,-100,-77,-85,-100,-100,-100,-100,-86,-100,-100,-100,-74,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-87,-100,-87,-100,-85,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-74,-100,-65,-61,-49,-72,-100,-100,-85,-62,-58,-59,-100,-83,-66,-90,-66,-100,-100,-49,-100,-78,-86,-100,-100,-100,-100,-100,-85,-100,-100,-65,-89,-88,-73,-100,-100,-89,-77,-100,-86,-77,-85,-100,-100,-100,-80,-86,-100,-100,-100,-74,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-87,-100,-88,-100,-85,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
